Issue,K,MRR,NDCG_at_K,P_at_K
33343,3,1.0,0.7653606369886217,0.6666666666666666
33435,1,1.0,1.0,1.0
33513,7,1.0,0.9083745556952364,0.8571428571428571
33588,5,1.0,0.3391602052736161,0.2
33720,4,0.07692307692307693,0.0,0.0
33748,1,1.0,1.0,1.0
33764,2,0.05555555555555555,0.0,0.0
33928,1,1.0,1.0,1.0
33966,3,1.0,0.46927872602275644,0.3333333333333333
34074,4,0.125,0.0,0.0
34277,1,1.0,1.0,1.0
34504,2,1.0,0.6131471927654584,0.5
34694,3,0.16666666666666666,0.0,0.0
34766,3,1.0,0.7653606369886217,0.6666666666666666
34767,7,1.0,0.6378423595572618,0.5714285714285714
34770,1,1.0,1.0,1.0
34817,1,1.0,1.0,1.0
34834,5,1.0,0.5531464700081437,0.4
34879,2,1.0,1.0,1.0
35062,4,1.0,0.8318724637288826,0.75
35221,4,1.0,0.8048099750039491,0.75
35233,3,0.25,0.0,0.0
35255,5,1.0,0.3391602052736161,0.2
35295,6,1.0,0.8829374068620365,0.8333333333333334
35457,3,1.0,1.0,1.0
35539,3,1.0,0.46927872602275644,0.3333333333333333
35685,1,1.0,1.0,1.0
35847,1,0.5,0.0,0.0
36013,6,1.0,0.892210845475489,0.8333333333333334
36053,2,1.0,1.0,1.0
36144,1,0.02857142857142857,0.0,0.0
36145,2,1.0,0.6131471927654584,0.5
36181,5,1.0,0.7227265726449519,0.6
36272,2,1.0,0.6131471927654584,0.5
36438,4,1.0,0.3903800499921017,0.25
36481,1,0.07692307692307693,0.0,0.0
36514,1,1.0,1.0,1.0
36557,1,1.0,1.0,1.0
36587,2,1.0,1.0,1.0
36858,1,0.5,0.0,0.0
36911,2,1.0,1.0,1.0
36978,6,1.0,0.892210845475489,0.8333333333333334
37181,1,1.0,1.0,1.0
37188,3,1.0,1.0,1.0
37198,3,0.5,0.5307212739772434,0.6666666666666666
37209,4,1.0,0.6366824387328317,0.5
37279,2,1.0,1.0,1.0
37577,5,1.0,1.0,1.0
37616,2,0.3333333333333333,0.0,0.0
37670,2,0.5,0.38685280723454163,0.5
37777,1,1.0,1.0,1.0
37820,1,1.0,1.0,1.0
