Issue,K,MRR,NDCG_at_K,P_at_K
17581,3,1.0,0.46927872602275644,0.3333333333333333
17597,1,1.0,1.0,1.0
17603,1,1.0,1.0,1.0
17619,2,1.0,0.6131471927654584,0.5
17662,6,1.0,0.644824486427155,0.5
17685,1,1.0,1.0,1.0
17687,2,1.0,0.6131471927654584,0.5
17756,4,1.0,0.5585075862632192,0.5
17760,3,1.0,1.0,1.0
17794,1,1.0,1.0,1.0
17865,4,0.5,0.24630238874073,0.25
17882,1,1.0,1.0,1.0
17894,3,1.0,1.0,1.0
17913,1,0.125,0.0,0.0
17928,1,1.0,1.0,1.0
17975,1,1.0,1.0,1.0
18002,1,0.5,0.0,0.0
18026,3,1.0,0.7039180890341347,0.6666666666666666
18042,1,1.0,1.0,1.0
18102,3,1.0,0.46927872602275644,0.3333333333333333
18122,4,1.0,0.6366824387328317,0.5
18284,2,1.0,0.6131471927654584,0.5
18345,2,1.0,0.6131471927654584,0.5
18453,5,1.0,0.6164336326286644,0.6
18490,5,1.0,0.3391602052736161,0.2
18497,1,1.0,1.0,1.0
18503,1,0.058823529411764705,0.0,0.0
18524,3,1.0,0.46927872602275644,0.3333333333333333
18530,7,1.0,0.5399294342072939,0.42857142857142855
18545,1,0.09090909090909091,0.0,0.0
18547,1,1.0,1.0,1.0
18574,4,1.0,0.8318724637288826,0.75
18611,3,0.25,0.0,0.0
18757,2,1.0,0.6131471927654584,0.5
18759,1,0.2,0.0,0.0
18771,4,1.0,0.6366824387328317,0.5
18818,4,1.0,0.5585075862632192,0.5
18913,2,1.0,1.0,1.0
19087,2,1.0,1.0,1.0
19098,3,1.0,1.0,1.0
19149,1,1.0,1.0,1.0
19154,2,0.5,0.38685280723454163,0.5
19169,2,0.04,0.0,0.0
19175,5,1.0,0.7227265726449519,0.6
19176,5,1.0,0.3391602052736161,0.2
19238,2,1.0,0.6131471927654584,0.5
19260,3,1.0,0.7653606369886217,0.6666666666666666
19331,7,1.0,0.5306972923267992,0.42857142857142855
19336,4,1.0,0.5855700749881525,0.5
19396,1,1.0,1.0,1.0
19398,5,1.0,0.6548086577531307,0.6
19416,6,1.0,0.5842273861585908,0.5
19425,1,0.0072992700729927005,0.0,0.0
19573,5,1.0,0.7227265726449519,0.6
19664,5,1.0,1.0,1.0
19720,2,1.0,0.6131471927654584,0.5
19723,4,1.0,0.8048099750039491,0.75
19756,4,1.0,1.0,1.0
19786,1,1.0,1.0,1.0
19820,2,1.0,0.6131471927654584,0.5
19822,6,0.5,0.5803349933632229,0.6666666666666666
19846,1,1.0,1.0,1.0
19998,4,1.0,1.0,1.0
20074,3,0.5,0.2960819109658652,0.3333333333333333
20075,7,1.0,0.5399294342072939,0.42857142857142855
20163,3,1.0,0.46927872602275644,0.3333333333333333
20190,2,1.0,0.6131471927654584,0.5
20201,3,1.0,0.46927872602275644,0.3333333333333333
20215,1,1.0,1.0,1.0
20291,4,1.0,1.0,1.0
20320,1,1.0,1.0,1.0
20367,3,1.0,1.0,1.0
20373,2,1.0,0.6131471927654584,0.5
20434,3,1.0,1.0,1.0
20502,2,1.0,1.0,1.0
20503,2,1.0,1.0,1.0
20524,1,1.0,1.0,1.0
20530,4,1.0,0.6366824387328317,0.5
20607,1,1.0,1.0,1.0
20619,5,1.0,0.6843515475204855,0.6
20655,7,1.0,0.7041249493150387,0.5714285714285714
20853,5,1.0,0.5531464700081437,0.4
20984,2,1.0,1.0,1.0
21039,7,1.0,0.616564105751634,0.5714285714285714
21096,2,1.0,1.0,1.0
21234,4,1.0,0.6366824387328317,0.5
21302,3,1.0,1.0,1.0
