Issue,Precision,Recall,F1,AllCorrect,HalfCorrect,Predicted,TrueCount
17359,0.0625,1.0,0.11764705882352941,0,1,64,4
17372,0.07692307692307693,1.0,0.14285714285714285,0,1,39,3
17392,1.0,1.0,1.0,1,1,1,1
17411,0.0,0.0,0.0,0,0,1,3
17541,0.08333333333333333,1.0,0.15384615384615385,0,1,12,1
17550,0.1,0.5,0.16666666666666666,0,1,20,4
17589,0.11904761904761904,1.0,0.2127659574468085,0,1,42,5
17627,0.05405405405405406,1.0,0.10256410256410256,0,1,37,2
17713,0.08064516129032258,0.8333333333333334,0.14705882352941177,0,1,62,6
17722,1.0,1.0,1.0,1,1,1,1
17746,0.75,0.75,0.75,0,1,4,4
17776,0.6,1.0,0.75,0,1,10,6
17838,1.0,0.8,0.8888888888888888,0,1,4,5
17912,0.2,1.0,0.3333333333333333,0,1,5,1
17957,0.75,0.75,0.75,0,1,4,4
17983,0.5833333333333334,1.0,0.7368421052631579,0,1,12,7
18047,0.5,0.3333333333333333,0.4,0,0,2,3
18153,1.0,0.5,0.6666666666666666,0,1,2,4
18190,1.0,1.0,1.0,1,1,1,1
18199,1.0,1.0,1.0,1,1,4,4
18280,0.025,1.0,0.04878048780487805,0,1,40,1
18302,0.42857142857142855,1.0,0.6,0,1,7,3
18326,0.017543859649122806,1.0,0.034482758620689655,0,1,171,3
18395,0.5714285714285714,1.0,0.7272727272727273,0,1,7,4
18396,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,3
18431,0.14285714285714285,1.0,0.25,0,1,7,1
18479,0.2857142857142857,1.0,0.4444444444444444,0,1,7,2
18543,0.06666666666666667,1.0,0.125,0,1,15,1
18546,0.05263157894736842,0.5,0.09523809523809523,0,1,19,2
18612,0.16666666666666666,1.0,0.2857142857142857,0,1,6,1
18634,1.0,1.0,1.0,1,1,6,6
18683,0.05,1.0,0.09523809523809523,0,1,140,7
18692,1.0,0.6,0.75,0,1,3,5
18746,0.2,0.5,0.2857142857142857,0,1,5,2
18758,0.125,0.4,0.19047619047619047,0,0,16,5
18782,0.03225806451612903,0.5,0.06060606060606061,0,1,93,6
18795,0.023255813953488372,0.6666666666666666,0.0449438202247191,0,1,86,3
18824,1.0,0.14285714285714285,0.25,0,0,1,7
18850,0.1111111111111111,1.0,0.2,0,1,18,2
18922,1.0,1.0,1.0,1,1,2,2
18992,0.5555555555555556,0.7142857142857143,0.625,0,1,9,7
19055,0.011494252873563218,1.0,0.022727272727272728,0,1,87,1
19104,0.03333333333333333,0.5,0.0625,0,1,30,2
19158,0.045454545454545456,1.0,0.08695652173913043,0,1,22,1
19160,0.3333333333333333,1.0,0.5,0,1,3,1
19171,0.11627906976744186,1.0,0.20833333333333334,0,1,43,5
19273,0.09090909090909091,0.8,0.16326530612244897,0,1,44,5
19393,0.043478260869565216,1.0,0.08333333333333333,0,1,23,1
19423,1.0,1.0,1.0,1,1,1,1
19465,1.0,1.0,1.0,1,1,2,2
19528,0.7142857142857143,1.0,0.8333333333333334,0,1,7,5
19569,0.0,0.0,0.0,0,0,0,1
19689,1.0,0.6666666666666666,0.8,0,1,2,3
19701,1.0,0.3333333333333333,0.5,0,0,1,3
19710,0.2631578947368421,1.0,0.4166666666666667,0,1,19,5
19799,0.375,0.6,0.46153846153846156,0,1,8,5
19852,0.1111111111111111,1.0,0.2,0,1,9,1
19870,0.07272727272727272,1.0,0.13559322033898305,0,1,55,4
19891,0.26666666666666666,1.0,0.42105263157894735,0,1,15,4
19939,0.06818181818181818,1.0,0.1276595744680851,0,1,44,3
20005,1.0,1.0,1.0,1,1,3,3
20011,0.3333333333333333,0.6666666666666666,0.4444444444444444,0,1,6,3
20053,0.6666666666666666,0.3333333333333333,0.4444444444444444,0,0,3,6
20134,0.03333333333333333,0.3333333333333333,0.06060606060606061,0,0,30,3
20161,0.23076923076923078,1.0,0.375,0,1,13,3
20223,1.0,1.0,1.0,1,1,1,1
20267,0.21428571428571427,0.5,0.3,0,1,14,6
20277,0.05555555555555555,0.3333333333333333,0.09523809523809523,0,0,36,6
20280,0.8,1.0,0.8888888888888888,0,1,5,4
20298,1.0,1.0,1.0,1,1,1,1
20327,0.75,0.6,0.6666666666666666,0,1,4,5
20371,0.5,0.75,0.6,0,1,6,4
20419,0.3333333333333333,1.0,0.5,0,1,3,1
20438,0.2,1.0,0.3333333333333333,0,1,20,4
20483,1.0,1.0,1.0,1,1,3,3
20571,0.05128205128205128,0.6666666666666666,0.09523809523809523,0,1,39,3
20611,0.3076923076923077,1.0,0.47058823529411764,0,1,13,4
20634,0.1,1.0,0.18181818181818182,0,1,40,4
20669,0.22727272727272727,1.0,0.37037037037037035,0,1,22,5
20683,1.0,1.0,1.0,1,1,2,2
20809,1.0,0.5,0.6666666666666666,0,1,1,2
20826,0.1,1.0,0.18181818181818182,0,1,30,3
20828,0.07407407407407407,1.0,0.13793103448275862,0,1,27,2
20905,0.019230769230769232,1.0,0.03773584905660377,0,1,104,2
20941,1.0,1.0,1.0,1,1,2,2
20992,0.013513513513513514,1.0,0.02666666666666667,0,1,74,1
21069,0.6666666666666666,1.0,0.8,0,1,3,2
21125,0.045454545454545456,1.0,0.08695652173913043,0,1,22,1
21229,1.0,1.0,1.0,1,1,1,1
