Issue,K,MRR,NDCG_at_K,P_at_K
17589,5,1.0,0.8539316501572937,0.8
17627,2,0.1111111111111111,0.0,0.0
17713,6,0.5,0.3422220729283414,0.3333333333333333
17722,1,1.0,1.0,1.0
17746,4,1.0,0.8048099750039491,0.75
17776,6,1.0,1.0,1.0
17838,5,1.0,0.8687949224876582,0.8
17912,1,1.0,1.0,1.0
17957,4,1.0,1.0,1.0
17983,7,1.0,0.7041249493150387,0.5714285714285714
18047,3,1.0,0.46927872602275644,0.3333333333333333
18153,4,1.0,0.6366824387328317,0.5
18190,1,1.0,1.0,1.0
18199,4,1.0,1.0,1.0
18280,1,1.0,1.0,1.0
18302,3,1.0,1.0,1.0
18326,3,0.3333333333333333,0.23463936301137822,0.3333333333333333
18395,4,1.0,1.0,1.0
18396,3,0.5,0.2960819109658652,0.3333333333333333
18431,1,1.0,1.0,1.0
18479,2,1.0,1.0,1.0
18543,1,0.5,0.0,0.0
18546,2,0.25,0.0,0.0
18612,1,1.0,1.0,1.0
18634,6,1.0,1.0,1.0
18683,7,0.5,0.48134881959833375,0.5714285714285714
18692,5,1.0,0.7227265726449519,0.6
18746,2,1.0,0.6131471927654584,0.5
18758,5,0.2,0.13120507751234178,0.2
18782,6,0.125,0.0,0.0
18795,3,1.0,0.7653606369886217,0.6666666666666666
18824,7,1.0,0.27487633291429087,0.14285714285714285
18850,2,1.0,0.6131471927654584,0.5
18922,2,1.0,1.0,1.0
18992,7,1.0,0.5399294342072939,0.42857142857142855
19055,1,0.5,0.0,0.0
19104,2,0.5,0.38685280723454163,0.5
19158,1,1.0,1.0,1.0
19160,1,1.0,1.0,1.0
19171,5,0.3333333333333333,0.3156484524795145,0.4
19273,5,1.0,0.8687949224876582,0.8
19393,1,0.5,0.0,0.0
19423,1,1.0,1.0,1.0
19465,2,1.0,1.0,1.0
19528,5,1.0,0.7227265726449519,0.6
19569,1,0.004081632653061225,0.0,0.0
19689,3,1.0,1.0,1.0
19701,3,1.0,1.0,1.0
19710,5,1.0,0.830419897363192,0.8
19799,5,1.0,0.7227265726449519,0.6
19852,1,1.0,1.0,1.0
19870,4,1.0,0.75369761125927,0.75
19891,4,1.0,0.8318724637288826,0.75
19939,3,1.0,1.0,1.0
20005,3,1.0,0.7653606369886217,0.6666666666666666
20011,3,1.0,0.7653606369886217,0.6666666666666666
20053,6,1.0,0.4935232796777481,0.3333333333333333
20134,3,1.0,0.7653606369886217,0.6666666666666666
20161,3,1.0,0.7039180890341347,0.6666666666666666
20223,1,1.0,1.0,1.0
20267,6,1.0,0.644824486427155,0.5
20277,6,1.0,0.5499887725471476,0.5
20280,4,1.0,0.8048099750039491,0.75
20298,1,1.0,1.0,1.0
20327,5,1.0,0.7227265726449519,0.6
20371,4,1.0,0.8048099750039491,0.75
20419,1,1.0,1.0,1.0
20438,4,1.0,0.8318724637288826,0.75
20483,3,1.0,1.0,1.0
20571,3,1.0,0.7653606369886217,0.6666666666666666
20611,4,1.0,1.0,1.0
20634,4,1.0,0.6366824387328317,0.5
20669,5,1.0,0.6843515475204855,0.6
20683,2,1.0,1.0,1.0
20809,2,1.0,1.0,1.0
20826,3,1.0,0.7653606369886217,0.6666666666666666
20828,2,1.0,0.6131471927654584,0.5
20905,2,0.05555555555555555,0.0,0.0
20941,2,1.0,1.0,1.0
20992,1,1.0,1.0,1.0
21069,2,1.0,1.0,1.0
21125,1,1.0,1.0,1.0
21229,1,1.0,1.0,1.0
